workflow_id,workflow_version,method,model_flag,preset,stage,stage_role,stage_root,cfg_id,config_group_id,rank_within_stage,is_shortlisted,is_stage_winner,dataset_seed,budget,status,return_code,completed,objective_metric,objective_direction,objective_value,final_eval_rmse,final_eval_mse,final_round_seconds,final_train_seconds,final_candidate_generation_seconds,final_candidate_simulation_seconds,final_acquisition_seconds,run_root,active.acquisition_strategy,active.candidate_method,active.disagreement.metric,active.diversity.distance_weight,active.diversity.preselect_factor,active.diversity.uncertainty_weight,active.hybrid.greedy_score_weight,active.hybrid.include_anchor_state_markers,active.hybrid.k_density,active.hybrid.pca_explained_variance,active.hybrid.preselect_factor,active.hybrid.settling_fraction,active.hybrid.weights.diversity,active.hybrid.weights.sparsity,active.hybrid.weights.uncertainty,active.log_every,active.marker.greedy_score_weight,active.marker.include_anchor_state_markers,active.marker.k_density,active.marker.pca_explained_variance,active.marker.preselect_factor,active.marker.settling_fraction,active.marker.weights.diversity,active.marker.weights.sparsity,baseline_summary_mse_mean,baseline_summary_mse_std,baseline_summary_rmse_mean,baseline_summary_rmse_std,dataset_manifest_path,experiment_id,final_disagreement_metric,final_eval_seconds,final_hybrid_marker_pca_components,final_marker_diversity_weight,final_marker_pca_components,final_marker_sparsity_weight,final_max_disagreement,final_max_score,final_mean_disagreement,final_mean_hybrid_score,final_mean_marker_diversity,final_mean_marker_sparsity,final_mean_score,final_mean_selected_diversity,final_mean_selected_sparsity,final_mean_selected_to_train_distance,final_p90_marker_diversity,final_p90_marker_sparsity,final_p90_score,final_preselect_size,final_round_idx,final_selected_indices,final_selected_max_score,final_selected_mean_marker_diversity,final_selected_mean_marker_sparsity,final_selected_mean_score,final_selected_min_score,final_selected_simulation_seconds,final_train_size,history_path,parent_cfg_id,qbc_K,qbc_M,qbc_P,qbc_T,qbc_enable_logging,qbc_n0,qbc_n_test,row_idx,run_manifest_path,stage1_overrides_raw,stage2_overrides_raw,stage3_overrides_raw
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,policy,broad_policy_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy,cfg_00047_6427d17b6c,grp_4ad132ae1a,18,False,False,s02,b1024,completed,0,True,final_eval_rmse,minimize,0.007137393390101291,0.007137393390101291,5.09423844050616e-05,31.40989131690003,30.322184483055025,0.001329151913523674,0.0,0.7249909730162472,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00047_6427d17b6c,,,member_l2_mean,0.2,5,0.8,,,,,,,,,,5,,,,,,,,,,,,,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00047_6427d17b6c/dataset_manifest.json,thesis_qbc_sm4_hpo_policy,member_l2_mean,0.03628726094029844,,,,,0.5377165079116821,0.5377165079116821,0.38070785999298096,,,,0.38070785999298096,,,,,,0.4504253566265106,,14,"[38, 505, 761, 927, 1218, 145, 1512, 245, 1884, 1103, 572, 9, 1506, 539, 783, 541, 18, 1772, 13, 2034, 1067, 495, 834, 441, 1587, 1450, 2018, 1442, 790, 503, 187, 1222, 986, 828, 1286, 502, 415, 1288, 1379, 1618, 1407, 1889, 1945, 2043, 1959, 542, 1296, 1405, 926, 163, 123, 120, 1682, 317, 1448, 952, 1830, 96, 1424, 381, 1598, 1453, 248, 1862]",0.5377165079116821,,,0.4884573221206665,0.4616559147834778,0.19113893597386777,960,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00047_6427d17b6c/qbc/history.jsonl,,64,5,2048,15,true,64,256,47,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00047_6427d17b6c/run_manifest.json,active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.2;;active.diversity.preselect_factor=5;;active.diversity.uncertainty_weight=0.8;;active.log_every=5;;qbc_K=64;;qbc_M=5;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,policy,broad_policy_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy,cfg_00048_bfa817201c,grp_9b70b09c1b,20,False,False,s03,b1024,completed,0,True,final_eval_rmse,minimize,0.006331463538091792,0.006331463538091792,4.008743053418584e-05,18.830455109942704,18.203938157996163,0.0011302100028842688,0.0,0.34914994193241,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00048_bfa817201c,,,variance_mean,0.6,3,0.4,,,,,,,,,,5,,,,,,,,,,,,,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00048_bfa817201c/dataset_manifest.json,thesis_qbc_sm4_hpo_policy,variance_mean,0.02054273011162877,,,,,5.6155397032853216e-05,5.6155397032853216e-05,1.6268386389128864e-05,,,,1.6268386389128864e-05,,,,,,2.5464010832365602e-05,,14,"[238, 1221, 859, 1958, 305, 563, 323, 1002, 484, 1709, 337, 741, 1703, 1517, 171, 1718, 1607, 1791, 1100, 1575, 1193, 1139, 580, 362, 390, 1047, 236, 1912, 1218, 1013, 750, 95, 1528, 548, 284, 1112, 1082, 406, 1736, 1368, 757, 737, 1500, 813, 56, 519, 1759, 932, 1362, 1146, 1931, 353, 260, 1543, 1858, 322, 1147, 1982, 449, 1768, 1270, 1872, 1337, 1946]",5.6155397032853216e-05,,,3.595020098146051e-05,2.603678331070114e-05,0.17198467790149152,960,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00048_bfa817201c/qbc/history.jsonl,,64,3,2048,15,true,64,256,48,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00048_bfa817201c/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.6;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.4;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,policy,broad_policy_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy,cfg_00049_347a2e9373,grp_76f5451246,5,False,False,s03,b1024,completed,0,True,final_eval_rmse,minimize,0.005675313533243387,0.005675313533243387,3.220918370061554e-05,18.874316747067496,18.23491958505474,0.0012477361597120762,0.0,0.36080667679198086,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00049_347a2e9373,,,variance_mean,0.4,3,0.6,,,,,,,,,,5,,,,,,,,,,,,,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00049_347a2e9373/dataset_manifest.json,thesis_qbc_sm4_hpo_policy,variance_mean,0.020963926101103425,,,,,0.00010073016164824367,0.00010073016164824367,3.155100057483651e-05,,,,3.155100057483651e-05,,,,,,5.310262713464908e-05,,14,"[1858, 1221, 760, 337, 266, 1926, 1150, 612, 737, 374, 1946, 105, 444, 1345, 1768, 1013, 362, 1543, 1240, 563, 432, 1942, 323, 29, 50, 1101, 639, 268, 888, 1688, 1791, 1139, 293, 1110, 16, 406, 1301, 548, 51, 1736, 610, 678, 932, 662, 1058, 1084, 1430, 1337, 1363, 1947, 958, 1719, 1227, 1218, 1733, 36, 1633, 557, 1333, 1270, 519, 376, 1558, 1823]",0.00010073016164824367,,,7.21308751963079e-05,5.414089537225664e-05,0.1734195409808308,960,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00049_347a2e9373/qbc/history.jsonl,,64,3,2048,15,true,64,256,49,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00049_347a2e9373/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,policy,broad_policy_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy,cfg_00050_7d2295bd5d,grp_9beab8bf37,23,False,False,s03,b1024,completed,0,True,final_eval_rmse,minimize,0.009087836729508232,0.009087836729508232,8.258877642219886e-05,18.931889636907727,18.304045133059844,0.0012122290208935738,0.0,0.3465294998604804,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00050_7d2295bd5d,,,variance_mean,0.2,3,0.8,,,,,,,,,,5,,,,,,,,,,,,,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00050_7d2295bd5d/dataset_manifest.json,thesis_qbc_sm4_hpo_policy,variance_mean,0.020925414049997926,,,,,0.00012372489436529577,0.00012372489436529577,4.7038283810252324e-05,,,,4.7038283810252324e-05,,,,,,7.211960473796353e-05,,14,"[1858, 266, 1926, 612, 737, 1768, 444, 1719, 337, 1227, 293, 1765, 1240, 1150, 1221, 1169, 563, 1389, 1139, 406, 1946, 374, 1340, 902, 1295, 1826, 1101, 1942, 50, 432, 443, 1058, 454, 51, 1771, 129, 561, 254, 556, 16, 285, 548, 31, 1543, 275, 697, 1558, 1688, 1109, 104, 1284, 470, 165, 1363, 1449, 1850, 1034, 857, 1013, 850, 1345, 1897, 1120, 618]",0.00012372489436529577,,,8.846446871757507e-05,7.689510675845668e-05,0.17590053100138903,960,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00050_7d2295bd5d/qbc/history.jsonl,,64,3,2048,15,true,64,256,50,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00050_7d2295bd5d/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.2;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.8;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,policy,broad_policy_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy,cfg_00051_19bc1b4eab,grp_d1ef046bd6,15,False,False,s03,b1024,completed,0,True,final_eval_rmse,minimize,0.00882556037698105,0.00882556037698105,7.789051596773788e-05,18.574826040072367,17.853419523919,0.0010179139208048582,0.0,0.4399959030561149,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00051_19bc1b4eab,,,variance_mean,0.6,5,0.4,,,,,,,,,,5,,,,,,,,,,,,,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00051_19bc1b4eab/dataset_manifest.json,thesis_qbc_sm4_hpo_policy,variance_mean,0.020915504079312086,,,,,0.00010779696458484977,0.00010779696458484977,3.928604564862326e-05,,,,3.928604564862326e-05,,,,,,5.701363261323422e-05,,14,"[2019, 1147, 1013, 2046, 750, 677, 987, 205, 1319, 1101, 1507, 171, 1045, 119, 983, 484, 684, 1788, 360, 900, 598, 91, 296, 1708, 1517, 1529, 299, 1527, 1078, 1657, 1278, 16, 1684, 122, 619, 232, 1709, 1859, 787, 1303, 571, 1019, 1829, 2008, 428, 1012, 1221, 238, 1032, 361, 193, 1718, 1759, 548, 1232, 1630, 478, 105, 284, 564, 1850, 1403, 409, 1591]",0.00010779696458484977,,,6.803144060540944e-05,5.245140346232802e-05,0.1769664438907057,960,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00051_19bc1b4eab/qbc/history.jsonl,,64,3,2048,15,true,64,256,51,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00051_19bc1b4eab/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.6;;active.diversity.preselect_factor=5;;active.diversity.uncertainty_weight=0.4;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,policy,broad_policy_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy,cfg_00052_07a58e6be2,grp_3399006674,7,False,False,s03,b1024,completed,0,True,final_eval_rmse,minimize,0.005569182023304212,0.005569182023304212,3.101578840869479e-05,18.573023339966312,17.836466048145667,0.000969315180554986,0.0,0.44555999198928475,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00052_07a58e6be2,,,variance_mean,0.4,5,0.6,,,,,,,,,,5,,,,,,,,,,,,,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00052_07a58e6be2/dataset_manifest.json,thesis_qbc_sm4_hpo_policy,variance_mean,0.021606810856610537,,,,,7.479756459360942e-05,7.479756459360942e-05,3.202451625838876e-05,,,,3.202451625838876e-05,,,,,,5.2909035730408505e-05,,14,"[100, 811, 900, 1607, 1002, 1601, 1906, 252, 149, 1759, 742, 102, 279, 268, 147, 160, 1527, 1745, 2019, 920, 375, 1189, 1412, 1238, 606, 399, 141, 1101, 982, 105, 67, 78, 1993, 1016, 1020, 1909, 991, 993, 1246, 1130, 530, 97, 572, 1605, 1902, 584, 1703, 1979, 1199, 749, 1221, 1374, 604, 453, 1047, 1270, 427, 1994, 1547, 745, 1738, 1137, 1972, 91]",7.479756459360942e-05,,,6.258203939069062e-05,4.8579306167084724e-05,0.18396938894875348,960,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00052_07a58e6be2/qbc/history.jsonl,,64,3,2048,15,true,64,256,52,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00052_07a58e6be2/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=5;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,policy,broad_policy_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy,cfg_00053_62b11bde1a,grp_8640211f33,21,False,False,s03,b1024,completed,0,True,final_eval_rmse,minimize,0.0069638873656866825,0.0069638873656866825,4.84957272419706e-05,18.513992751948535,17.789608700200915,0.0008715570438653231,0.0,0.4456958770751953,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00053_62b11bde1a,,,variance_mean,0.2,5,0.8,,,,,,,,,,5,,,,,,,,,,,,,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00053_62b11bde1a/dataset_manifest.json,thesis_qbc_sm4_hpo_policy,variance_mean,0.020234925905242562,,,,,4.427570092957467e-05,4.427570092957467e-05,1.613246786291711e-05,,,,1.613246786291711e-05,,,,,,2.5669345632195473e-05,,14,"[1221, 1270, 1013, 1518, 1833, 1575, 1703, 1738, 1388, 399, 284, 1909, 900, 1759, 920, 2027, 742, 1562, 105, 1206, 1607, 1207, 1259, 787, 1915, 1101, 16, 1520, 64, 1772, 1873, 416, 514, 339, 268, 1637, 982, 1268, 1507, 530, 381, 188, 1462, 1193, 1441, 717, 420, 1213, 1339, 1176, 1246, 1287, 1103, 232, 1993, 217, 366, 1230, 97, 1563, 1330, 1756, 1002, 721]",4.427570092957467e-05,,,3.569722321117297e-05,3.191516225342639e-05,0.17412173794582486,960,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00053_62b11bde1a/qbc/history.jsonl,,64,3,2048,15,true,64,256,53,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00053_62b11bde1a/run_manifest.json,active.disagreement.metric=variance_mean;;active.diversity.distance_weight=0.2;;active.diversity.preselect_factor=5;;active.diversity.uncertainty_weight=0.8;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,policy,broad_policy_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy,cfg_00054_15ccefae2a,grp_a8245a5fe1,17,False,False,s03,b1024,completed,0,True,final_eval_rmse,minimize,0.007067441453706243,0.007067441453706243,4.9948728701565415e-05,18.451153052039444,17.71362673700787,0.0011754948645830154,0.0,0.45160087500698864,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00054_15ccefae2a,,,member_l2_mean,0.6,3,0.4,,,,,,,,,,5,,,,,,,,,,,,,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00054_15ccefae2a/dataset_manifest.json,thesis_qbc_sm4_hpo_policy,member_l2_mean,0.02650207094848156,,,,,0.6157422661781311,0.6157422661781311,0.42279475927352905,,,,0.42279475927352905,,,,,,0.521373987197876,,14,"[1536, 337, 1833, 795, 932, 548, 1520, 1139, 1526, 900, 792, 787, 56, 1858, 920, 1333, 1035, 563, 2027, 235, 51, 1946, 1466, 1469, 1416, 1555, 225, 147, 1103, 680, 381, 406, 105, 2045, 420, 266, 2002, 1926, 1569, 1979, 1058, 1375, 2028, 1084, 1041, 238, 1213, 390, 233, 284, 102, 1821, 265, 1441, 621, 1771, 811, 344, 1330, 26, 737, 612, 1238, 882]",0.6157422661781311,,,0.5627279877662659,0.5275595784187317,0.17593103204853833,960,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00054_15ccefae2a/qbc/history.jsonl,,64,3,2048,15,true,64,256,54,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00054_15ccefae2a/run_manifest.json,active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.6;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.4;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,policy,broad_policy_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy,cfg_00055_e106be8c90,grp_d76e20e0de,4,True,False,s03,b1024,completed,0,True,final_eval_rmse,minimize,0.006195633843644386,0.006195633843644386,3.838587872451171e-05,18.6496426849626,17.92300831596367,0.0011043581180274487,0.0,0.4364675469696522,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00055_e106be8c90,,,member_l2_mean,0.4,3,0.6,,,,,,,,,,5,,,,,,,,,,,,,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00055_e106be8c90/dataset_manifest.json,thesis_qbc_sm4_hpo_policy,member_l2_mean,0.02027601609006524,,,,,0.49630996584892273,0.49630996584892273,0.356961190700531,,,,0.356961190700531,,,,,,0.41975125670433044,,14,"[305, 765, 171, 859, 1270, 1958, 1170, 1513, 1992, 90, 1945, 1155, 1966, 730, 1584, 1095, 1909, 184, 2029, 649, 925, 1848, 322, 416, 349, 920, 1956, 1740, 1100, 462, 750, 1790, 638, 46, 1494, 1788, 237, 878, 209, 1623, 1517, 525, 387, 1157, 547, 33, 548, 211, 1360, 1533, 1069, 916, 1159, 1219, 1136, 323, 36, 1931, 2005, 472, 1748, 951, 528, 1732]",0.49630996584892273,,,0.4542587399482727,0.42319750785827637,0.1829246198758483,960,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00055_e106be8c90/qbc/history.jsonl,,64,3,2048,15,true,64,256,55,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00055_e106be8c90/run_manifest.json,active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.4;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.6;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
qbc_deep_ensemble_sm4_v1,1,qbc_deep_ensemble,SM4,default,policy,broad_policy_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy,cfg_00056_52e16d86a4,grp_2248fc2b5f,22,False,False,s03,b1024,completed,0,True,final_eval_rmse,minimize,0.007664169452543265,0.007664169452543265,5.873949339729734e-05,18.569663922069594,17.84333729906939,0.0012777450028806925,0.0,0.43526045605540276,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00056_52e16d86a4,,,member_l2_mean,0.2,3,0.8,,,,,,,,,,5,,,,,,,,,,,,,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00056_52e16d86a4/dataset_manifest.json,thesis_qbc_sm4_hpo_policy,member_l2_mean,0.021804235875606537,,,,,0.6247615814208984,0.6247615814208984,0.41219860315322876,,,,0.41219860315322876,,,,,,0.5071458220481873,,14,"[1170, 1155, 305, 638, 1732, 1992, 115, 349, 1100, 547, 840, 1356, 312, 1513, 916, 321, 920, 878, 528, 1844, 1008, 1584, 462, 1159, 391, 128, 347, 1945, 976, 1129, 168, 1548, 1237, 514, 1203, 962, 1157, 1958, 1646, 1931, 1228, 1250, 1494, 472, 278, 1137, 789, 640, 1231, 1219, 1209, 675, 1322, 1270, 1966, 925, 951, 1462, 1387, 1836, 1948, 1748, 765, 1998]",0.6247615814208984,,,0.5642023086547852,0.5230379104614258,0.18148341379128397,960,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00056_52e16d86a4/qbc/history.jsonl,,64,3,2048,15,true,64,256,56,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/qbc_deep_ensemble_sm4_v1_20260315_120936/policy/runs/cfg_00056_52e16d86a4/run_manifest.json,active.disagreement.metric=member_l2_mean;;active.diversity.distance_weight=0.2;;active.diversity.preselect_factor=3;;active.diversity.uncertainty_weight=0.8;;active.log_every=5;;qbc_K=64;;qbc_M=3;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256,,
